<<<<<<< Updated upstream
"WCID","NAME","COUNTRY","LAT","LONG","ALT"
3303,"Armoedsvlakte  Agr","SOUTH AFRICA",-26.95,24.63,1250
3306,"Armour","UNITED STATES",43.316,-98.35,460
3307,"Armstrong A, On","CANADA",50.3,-88.9,320
3308,"Armstrong, Ont","CANADA",50.3,-89.03,351
3309,"Arneiroz","BRAZIL",-6.316,-40.116,325
3310,"Arnett","UNITED STATES",36.133,-99.766,748
3321,"Arogyavaram","INDIA",13.533,78.5,701
3323,"Aroma","SUDAN",15.833,36.15,431
3331,"Arpto Armenia","COLOMBIA",4.27,-75.46,1204
3332,"Arpto Baracoa","COLOMBIA",9.26,-74.81,18
3333,"Arpto Buenaventu","COLOMBIA",3.84,-76.96,14
3334,"Arpto Camilo Daz","COLOMBIA",7.93,-72.51,250
3336,"Arpto Condoto","COLOMBIA",5.06,-76.41,66
3340,"Arpto El Embrujo","COLOMBIA",13.36,-81.34,1
3341,"Arpto Elorza","VENEZUELA",7.04,-69.49,90
3345,"Arpto La Manguit","COLOMBIA",2.96,-75.29,439
3347,"Arpto Las Flores","COLOMBIA",9.78,-74.7833,34
3350,"Arpto Mitu","COLOMBIA",1.16,-70.14,207
3354,"Arpto Pasto","COLOMBIA",1.25,-77.16,1795
3358,"Arpto Pto Berrio","COLOMBIA",6.48,-74.41,150
3359,"Arpto Pto Carren","COLOMBIA",6.11,-67.29,50
3360,"Arpto Quito","ECUADOR",-0.116,-78.466,2812
3366,"Arpto Sesquicent","COLOMBIA",12.58,-81.71,1
3367,"Arpto Simon Boli","COLOMBIA",11.13,-74.23,4
3370,"Arpto V Vicencio","COLOMBIA",4.1,-73.37,423
3371,"Arpto V Vicencio","COLOMBIA",4.133,-73.55,422
3381,"Arrecife","SPAIN",28.916,-13.183,10
3386,"Arrojado","BRAZIL",-6.66,-39.02,240
3391,"Arroyo Barril","DOMINICAN REPUBLIC",19.2,-69.45,4
3403,"Arteaga","MEXICO",18.34,-102.28,860
3409,"Artesia 6 S","UNITED STATES",32.766,-104.383,1012
3412,"Arthur","UNITED STATES",41.566,-101.683,1067
3420,"Artichoke Lake","UNITED STATES",45.366,-96.133,328
3423,"Artigas","URUGUAY",-30.383,-56.5,123
3428,"Aru Ghat Bazar","NEPAL",28.016,84.8,518
3431,"Arua","UGANDA",3.05,30.916,1211
3437,"Arusha","TANZANIA",-3.333,36.616,1387
3440,"Arusha W.D.D","TANZANIA",-3.366,36.666,1372
3441,"Arvaiheer","MONGOLIA",46.266,102.783,1813
3447,"Arxan","CHINA",47.17,119.95,1028
3454,"Asahikawa","JAPAN",43.76,142.36,116
3472,"Asela","ETHIOPIA",7.866,39.133,2450
3478,"Ash Mountain","UNITED STATES",36.483,-118.833,521
3479,"Ash Shariqah","UNITED ARAB EMIRATES",25.33,55.4,5
3481,"Ashburn 3 Ene","UNITED STATES",31.716,-83.616,133
3484,"Asheboro 2 W","UNITED STATES",35.7,-79.833,265
3492,"Ashiya","JAPAN",33.87,130.63,40
3494,"Ashkhabad, Keshi","TURKMENISTAN",37.97,58.33,228
3495,"Ashland","UNITED STATES",32.116,-93.1,69
3498,"Ashland","UNITED STATES",37.75,-77.483,67
3501,"Ashland","UNITED STATES",40.866,-82.3,320
3502,"Ashland","UNITED STATES",42.22,-122.72,534
3503,"Ashland 2","UNITED STATES",41.05,-96.35,326
3505,"Ashland 3 Ene","UNITED STATES",33.283,-85.8,302
3506,"Ashland Experiment Farm","UNITED STATES",46.57,-90.97,198
3507,"Ashley","UNITED STATES",46.033,-99.366,610
3511,"Ashtabula (Cgs)","UNITED STATES",41.916,-80.8,178
3532,"Asmara","ERITREA",15.283,38.916,2325
3543,"Aspermont 1 E","UNITED STATES",33.15,-100.216,509
3545,"Asra Ghat","NEPAL",28.933,81.433,650
3547,"Assab","ERITREA",13.066,42.716,14
3556,"Assiniboia, Sa","CANADA",49.73,-105.97,724
3558,"Assis Chateaubri","BRAZIL",-24.41,-53.483,350
3566,"Asswan","EGYPT",23.96,32.78,194
3584,"Asuncion","PARAGUAY",-25.266,-57.516,101
3598,"Asyut","EGYPT",27.18,31.21,55
3599,"Asyut","EGYPT",27.2,31.166,52
3612,"Atalaia","BRAZIL",-9.52,-36.02,54
3625,"Atbara","SUDAN",17.7,33.966,345
3628,"Atchison","UNITED STATES",39.57,-95.12,288
3632,"Atemajac De Bris","MEXICO",20.13,-103.73,2365
3634,"Atenango Del Rio","MEXICO",18.09,-99.11,640
3639,"Atenco","MEXICO",19.54,-98.91,2240
3640,"Atengo","MEXICO",20.26,-104.23,1400
3644,"Atequiza","MEXICO",20.41,-103.13,1521
3650,"Athabasca 2, Al","CANADA",54.82,-113.53,626
3652,"Athalassa","CYPRUS",35.15,33.4,161
3657,"Athens","UNITED STATES",35.433,-84.583,287
3660,"Athens 2","UNITED STATES",34.8,-86.983,219
3661,"Athens 3 Sse","UNITED STATES",32.166,-95.833,139
3662,"Athens Concord College","UNITED STATES",37.433,-81,777
3677,"Athole","SOUTH AFRICA",-26.59,30.58,1620
3678,"Ati","CHAD",13.216,18.316,334
3680,"Atikokan Cli, On","CANADA",48.73,-91.63,391
3681,"Atikokan, On","CANADA",48.75,-91.62,395
3695,"Atlacomulco","MEXICO",19.79,-99.88,2526
3704,"Atlanta 5 Wnw","UNITED STATES",45.033,-84.233,357
3709,"Atlantic","UNITED STATES",41.4,-95.05,360
3713,"Atlantic City State Marina","UNITED STATES",39.385,-74.435,3
3715,"Atlantis","SOUTH AFRICA",-33.59,18.48,149
3717,"Atlatlahucan","MEXICO",18.93,-98.89,1600
3720,"Atlin, Bc","CANADA",59.57,-133.7,674
3731,"Atoka Dam","UNITED STATES",34.45,-96.066,181
3750,"Atsugi","JAPAN",35.45,139.45,65
3762,"Attu","UNITED STATES",52.835,173.185,21
3764,"Atumatak","UGANDA",2.216,34.633,1280
3769,"Atwood 2 Sw","UNITED STATES",39.783,-101.066,872
3770,"Atzalan","MEXICO",19.8,-97.21,1842
3774,"Auberry 1 Nw","UNITED STATES",37.083,-119.5,652
3782,"Auburn 2 Sse","UNITED STATES",41.333,-85.05,269
3783,"Auburn 5ese","UNITED STATES",40.37,-95.75,284
3784,"Auburn Univ. (Amos)","UNITED STATES",32.6,-85.5,199
3797,"Auckland, Owairaka","NEW ZEALAND",-36.9,174.7245,41
3798,"Audubon","UNITED STATES",39.883,-75.083,12
3799,"Audubon","UNITED STATES",41.716,-94.933,363
3801,"Augsburg","GERMANY",48.433,10.933,463
3808,"Augusta/Airport","UNITED STATES",44.32,-69.8,106
3809,"Augusta/Bush Field","UNITED STATES",33.37,-81.97,45
3811,"Augustine 2 E","UNITED STATES",34.083,-107.616,2134
3815,"Augusto Severo","BRAZIL",-5.85,-37.32,65
3818,"Auke Bay","UNITED STATES",58.383,-134.633,13
3819,"Auki","SOLOMON ISLANDS",-8.78,160.73,11
3825,"Aurangabad","INDIA",19.883,75.333,581
3830,"Aurora","UNITED STATES",40.866,-98,546
3831,"Aurora","UNITED STATES",41.755,-88.35,195
3835,"Aurora Research Farm","UNITED STATES",42.733,-76.65,253
3841,"Austin 1 W","UNITED STATES",46.65,-112.266,1524
3842,"Austin 3 S","UNITED STATES",43.616,-93,370
3843,"Austin 3 S","UNITED STATES",44.583,-118.5,1284
3844,"Austin/Bergstrom Afb","UNITED STATES",30.2,-97.67,155
3852,"Auxerre","FRANCE",47.8,3.55,212
3855,"Avalon Pleasure Pier","UNITED STATES",33.35,-118.316,8
3866,"Averroes","MOROCCO",33.266,-7.4,510
3867,"Avery Ranger Stn 2","UNITED STATES",47.25,-115.916,728
3869,"Aviano","ITALY",46.03,12.6,128
3870,"Avila","SPAIN",40.666,-4.516,1131
3875,"Avoca Post Office","AUSTRALIA",-37.08,143.48,242
3878,"Avon Park 2 W","UNITED STATES",27.6,-81.533,47
3885,"Awash","ETHIOPIA",8.983,40.166,1052
3889,"Aweil","SUDAN",8.766,27.4,415
3895,"Axim","GHANA",4.866,-2.233,40
3910,"Ayapel","COLOMBIA",8.31,-75.13,22
3915,"Aydin","TURKEY",37.85,27.85,57
3918,"Ayia Irini","CYPRUS",35.3,32.95,60
3919,"Ayios Merkourios","CYPRUS",35.033,32.55,260
3920,"Ayios Nicolaos","CYPRUS",35.083,33.9,37
3922,"Aylsham, Sa","CANADA",53.2,-103.8,362
3925,"Ayo El Chico","MEXICO",20.53,-102.33,1650
3933,"Ayr (Burdekin Shire Council)","AUSTRALIA",-19.57,147.4,11
3940,"Ayutla","MEXICO",16.96,-99.09,360
3947,"Ayvalik","TURKEY",39.3,26.7,4
3950,"Azamgarh","INDIA",26.05,83.216,78
3958,"Azraq","JORDAN",31.8,36.816,533
3967,"Azul Aero","ARGENTINA",-36.75,-59.833,132
3985,"Babahoyo I.Maria","ECUADOR",-1.81,-79.533,7
3992,"Babb 6 Ne","UNITED STATES",48.933,-113.366,1311
3993,"Babbitt 2 Se","UNITED STATES",47.683,-91.916,492
3994,"Babetville Sakay","MADAGASCAR",-19.016,46.45,940
4001,"Babine Lake Pinkut Creek, Bc","CANADA",54.45,-125.47,713
4009,"Babulsar","IRAN, ISLAMIC REPUBLIC OF",36.716,52.65,21
4029,"Bachu","CHINA",39.8,78.57,1117
4030,"Back Bay Wl Ref","UNITED STATES",36.666,-75.916,2
4031,"Baco","ETHIOPIA",5.8,36.55,1400
4038,"Bad Axe","UNITED STATES",43.816,-83,218
4045,"Badajoz","SPAIN",38.883,-6.966,195
4051,"Baddeck, Ns","CANADA",46.1,-60.75,8
4059,"Badin","PAKISTAN",24.63,68.9,11
4072,"Badulla","SRI LANKA",6.98,81.05,667
4084,"Bafra","TURKEY",41.6,35.9,20
4085,"Bafwasende","CONGO, DEMOCRATIC REPUBLIC OF",1.02,27.17,575
4086,"Bafwasende","CONGO, DEMOCRATIC REPUBLIC OF",1.083,27.133,524
4101,"Bagdad","UNITED STATES",34.566,-113.166,1131
4104,"Bagdogra","INDIA",26.616,88.31,131
4111,"Baghdad","IRAQ",33.23,44.23,34
4114,"Baghlan","AFGHANISTAN",36.2,68.75,510
4116,"Baglung","NEPAL",28.25,83.583,984
4118,"Bago","MYANMAR",17.333,96.5,15
4121,"Bagotville A, Qu","CANADA",48.33,-71,159
4128,"Baguio","PHILIPPINES",16.42,120.6,1501
4140,"Bahawalnagar","PAKISTAN",29.95,73.25,162
4144,"Bahcekoy Orman","TURKEY",41.15,29.05,129
4157,"Bahia De Caraquez","ECUADOR",-0.583,-80.4,3
4167,"Bahia Magdalena","MEXICO",24.63,-111.58,12
4168,"Bahia Negra","PARAGUAY",-20.22,-58.166,96
4175,"Bahrabise","NEPAL",27.766,85.883,915
4177,"Bahraich","INDIA",27.566,81.6,124
4178,"Bahrain","SAUDI ARABIA",26.166,50.483,5
4179,"Bahrain (Int. Airport)","BAHRAIN",26.266,50.65,2
4191,"Baie Johan Beetz, Qu","CANADA",50.28,-62.8,8
4196,"Bailadores","VENEZUELA",8.255,-71.8,1750
4197,"Bailaneh","SYRIA",35.916,38.716,268
4199,"Bailey","UNITED STATES",39.4,-105.483,2355
4218,"Baise","CHINA",23.9,106.6,242
4220,"Baitadi","NEPAL",29.533,80.4,1635
4221,"Baitag","MONGOLIA",46.116,91.466,1186
4236,"Bajo Calima","COLOMBIA",3.96,-76.9,40
4252,"Baker Lake","CANADA",64.3,-96.08,18
4253,"Bakersfield 2 Nw","UNITED STATES",30.916,-102.316,777
4256,"Bakerstown 3 Wnw","UNITED STATES",40.65,-79.983,375
4269,"Bako Shewa","ETHIOPIA",9.116,37.083,1590
4279,"Bala Duc","TURKEY",39.5,33.1,1000
4289,"Balancan","MEXICO",17.81,-91.54,18
4304,"Balasore","INDIA",21.516,86.933,20
4310,"Balcarce","ARGENTINA",-37.85,-58.25,111
4312,"Balch Power House","UNITED STATES",36.916,-119.083,524
4321,"Baldwin","UNITED STATES",43.9,-85.85,255
4326,"Bale Budha","NEPAL",28.76,81.56,610
4327,"Bale Mulhouse","FRANCE",47.6,7.516,271
4332,"Balehonnur","INDIA",16.37,75.45,889
4335,"Baler","PHILIPPINES",15.765,121.565,6
4344,"Balguntay","CHINA",42.67,86.33,1753
4355,"Balikpapan","INDONESIA",-1.28,116.83,7
4362,"Baling","MALAYSIA",5.683,100.916,52
4364,"Balkfontein","SOUTH AFRICA",-27.39,26.49,1280
4373,"Ballantine","UNITED STATES",45.95,-108.133,914
4391,"Ballinger 5 Wsw","UNITED STATES",31.733,-100.05,501
4412,"Balsa Nova","BRAZIL",-25.466,-49.583,956
4418,"Baltim","EGYPT",31.55,31.1,2
4420,"Baltimore/Blt Washngtn Int'l","UNITED STATES",39.18,-76.67,45
4430,"Bam","IRAN, ISLAMIC REPUBLIC OF",29.1,58.4,1067
4436,"Bamako Zoo Ifan","MALI",12.65,-7.966,362
4442,"Bambari","CENTRAL AFRICAN REPUBLIC",5.85,20.65,475
4445,"Bamberg","UNITED STATES",33.283,-81.033,50
4446,"Bambesa","CONGO, DEMOCRATIC REPUBLIC OF",3.45,25.716,621
4449,"Bambey Meteo","SENEGAL",14.7,-16.466,20
4462,"Bamicori","MEXICO",26.34,-108.48,152
4465,"Bamiyan","AFGHANISTAN",34.816,67.816,2550
4468,"Ban Don","THAILAND",9.133,99.26,10
4469,"Ban Hua Hin","THAILAND",12.916,100.016,3
4470,"Ban Mae Sot","THAILAND",16.716,98.533,210
4473,"Ban Sattahip","THAILAND",12.583,100.916,55
4486,"Banana","CONGO, DEMOCRATIC REPUBLIC OF",-6,12.583,2
4489,"Bananeiras","BRAZIL",-12.545,-39.08,200
4491,"Bananeiras","BRAZIL",-6.75,-35.616,552
4503,"Banda","INDIA",25.465,80.366,121
4508,"Bandar Abbas","IRAN, ISLAMIC REPUBLIC OF",27.216,56.366,10
4509,"Bandar Lengeh","IRAN, ISLAMIC REPUBLIC OF",26.583,54.833,14
4514,"Bandeirantes","BRAZIL",-22.6,-44.455,531
4524,"Bandipur","NEPAL",27.9,84.4,965
4529,"Bandon 2 Nne","UNITED STATES",43.15,-124.4,6
4530,"Bandundu","CONGO, DEMOCRATIC REPUBLIC OF",-3.3,17.35,324
4536,"Banes","CUBA",20.955,-75.683,48
4544,"Bang Khen","THAILAND",13.8,100.6,4
4545,"Bang Na","THAILAND",13.6,100.6,3
4547,"Bangalore","INDIA",12.966,77.583,921
4554,"Bangassou","CENTRAL AFRICAN REPUBLIC",4.733,22.833,500
4559,"Bangga Camp (Be","NEPAL",28.95,81.1,340
4568,"Bangkok","THAILAND",13.73,100.565,20
4570,"Bangu","BRAZIL",-22.85,-43.45,39
4571,"Bangu","BRAZIL",-22.53,-43.46,40
4573,"Bangui","CENTRAL AFRICAN REPUBLIC",4.36,18.545,366
4578,"Bani","DOMINICAN REPUBLIC",18.266,-70.333,60
4597,"Banjul Yundum","GAMBIA",13.35,-16.8,36
4603,"Banket Research","ZIMBABWE",-17.3,30.383,1244
4604,"Bankhead Lock And Dam","UNITED STATES",33.45,-87.35,85
4613,"Banner Elk","UNITED STATES",36.165,-81.87,1143
4619,"Banos","ECUADOR",-1.4,-78.4,1843
4648,"Baoji","CHINA",34.35,107.13,610
4650,"Baoqing","CHINA",46.32,132.18,83
4652,"Baoshan","CHINA",25.13,99.22,1655
4655,"Baqura","JORDAN",32.633,35.616,-197
4660,"Barabinsk","RUSSIAN FEDERATION",55.35,78.366,120
4661,"Baraboo","UNITED STATES",43.466,-89.733,251
4671,"Barahona","DOMINICAN REPUBLIC",18.216,-71.1,26
4673,"Barakshetra","NEPAL",26.85,87.15,146
4694,"Barbacoas","COLOMBIA",1.66,-78.13,32
4697,"Barbalha","BRAZIL",-7.316,-39.3,409
4702,"Barber","UNITED STATES",46.316,-109.366,1137
4705,"Barbers Point/Nas","UNITED STATES",21.32,-158.07,15
4706,"Barberton","SOUTH AFRICA",-25.78,31.04,852
4708,"Barberton Agr","SOUTH AFRICA",-25.78,31.01,772
4712,"Barbourville","UNITED STATES",36.866,-83.883,299
4713,"Barcaldine","AUSTRALIA",-23.55,145.28,267
4718,"Barcelona","SPAIN",41.416,2.133,176
4732,"Bardera","SOMALIA",2.35,42.3,116
4736,"Bardstown","UNITED STATES",37.8,-85.466,194
4738,"Bareilly","INDIA",28.366,79.4,169
4744,"Barguzin","RUSSIAN FEDERATION",53.62,109.63,489
4759,"Bariloche Aero","ARGENTINA",-41.15,-71.166,840
4760,"Bariloche Aero","ARGENTINA",-41.083,-71.155,836
4763,"Barinas Socony","VENEZUELA",8.61,-70.216,185
4767,"Barinitas","VENEZUELA",8.75,-70.41,505
4773,"Barisal","BANGLADESH",22.75,90.365,4
4777,"Barkam","CHINA",31.9,102.23,2666
4780,"Barkerville","CANADA",53,-121.6,1274
4781,"Barkerville, Bc","CANADA",53.07,-121.52,1265
4786,"Barking Sands","UNITED STATES",22.03,-159.78,4
4790,"Barksdale/Afb","UNITED STATES",32.5,-93.67,54
4792,"Barmer","INDIA",25.75,71.383,194
4798,"Barnaul","RUSSIAN FEDERATION",53.433,83.516,184
4800,"Barnes Station","UNITED STATES",43.95,-120.216,1210
4802,"Barnesville","UNITED STATES",39.983,-81.15,381
4803,"Barnsdall","UNITED STATES",36.566,-96.166,235
4807,"Baroda","INDIA",22.3,73.25,34
4826,"Barra Da Estiva","BRAZIL",-13.616,-41.316,1053
4844,"Barra Do Mendes","BRAZIL",-11.82,-42.06,706
4847,"Barra Itabapoana","BRAZIL",-21.3,-40.966,3
4848,"Barra Jua","BRAZIL",-6.516,-38.55,500
4857,"Barragan","COLOMBIA",4.01,-75.86,3100
4858,"Barrage A Lac Kempt, Qu","CANADA",47.55,-74.18,421
4859,"Barrage Cabonga, Qu","CANADA",47.32,-76.47,366
4861,"Barrage Gouin, Qu","CANADA",48.35,-74.1,404
4862,"Barrage Lac Morin, Qu","CANADA",47.65,-69.52,198
4863,"Barrage Mitchinamecus, Qu","CANADA",47.22,-75.17,390
4870,"Barranca De Upia","COLOMBIA",4.56,-72.98,250
4881,"Barranquilla","COLOMBIA",10.95,-74.78,13
4887,"Barras","BRAZIL",-4.233,-42.283,75
4888,"Barre Falls Dam","UNITED STATES",42.433,-72.033,277
4895,"Barreiro Araxa","BRAZIL",-19.516,-47,972
4900,"Barreiros","BRAZIL",-8.81,-35.25,17
4901,"Barren River Lake","UNITED STATES",36.9,-86.133,189
4905,"Barriere, Bc","CANADA",51.18,-120.12,415
4908,"Barrington","UNITED STATES",42.166,-88.15,244
4925,"Barrow Creek","AUSTRALIA",-21.53,133.88,511
4927,"Barrow Island","AUSTRALIA",-20.82,115.38,63
4928,"Barrow W. Post W. Rogers","UNITED STATES",71.3,-156.78,4
4931,"Barter Island","UNITED STATES",70.13,-143.63,15
4934,"Bartin","TURKEY",41.6,32.3,30
4938,"Bartlett Dam","UNITED STATES",33.816,-111.633,503
4943,"Bartow","UNITED STATES",27.9,-81.85,38
4967,"Basankusu","CONGO, DEMOCRATIC REPUBLIC OF",1.216,19.8,353
4972,"Basco","PHILIPPINES",20.45,121.965,11
4973,"Base Aerea Apiay","COLOMBIA",4.08,-73.56,400
4976,"Base Aerea Melga","COLOMBIA",4.19,-74.63,319
4983,"Base Naval","COLOMBIA",11,-74.78,5
4988,"Basel Binningen","SWITZERLAND",47.55,7.583,316
4991,"Bashee","SOUTH AFRICA",-32.216,28.9,37
4998,"Baskale","TURKEY",38.05,44.016,2400
5000,"Basoko","CONGO, DEMOCRATIC REPUBLIC OF",1.25,23.6,366
5003,"Basrah","IRAQ",30.566,47.783,2
5008,"Basse","GAMBIA",13.316,-14.216,4
5019,"Bastia","FRANCE",42.55,9.483,12
5026,"Bata (Rio Muni)","EQUATORIAL GUINEA",1.9,9.8,8
5037,"Batalha","BRAZIL",-4.016,-42.066,80
5039,"Batang","CHINA",30,99.1,2589
5049,"Bataques","MEXICO",32.54,-115.08,5
5052,"Batavia","UNITED STATES",42.985,-78.185,271
5056,"Batesville (Awos)","UNITED STATES",35.733,-91.65,141
5057,"Batesville 2sw","UNITED STATES",34.3,-89.985,67
5058,"Batesville Livestock","UNITED STATES",35.816,-91.783,174
5067,"Bathurst Agri.Research Station","AUSTRALIA",-33.43,149.57,713
5068,"Bathurst Arpt(Awrs)","CANADA",47.633,-65.75,59
5069,"Bathurst Aws","AUSTRALIA",-33.4,149.65,748
5073,"Bati","ETHIOPIA",11.216,40.05,1660
5079,"Batkanu","SIERRA LEONE",9.08,-12.42,64
5081,"Batman","TURKEY",37.865,41.165,540
5095,"Batouri","CAMEROON",4.466,14.366,656
5101,"Battambang","CAMBODIA",13.1,103.2,13
5107,"Battle Creek","UNITED STATES",42.3,-85.25,290
5108,"Battle Ground","UNITED STATES",45.766,-122.533,87
5109,"Battle Harbour Lor, Nf","CANADA",52.25,-55.6,9
5121,"Baturite","BRAZIL",-4.316,-38.866,123
5128,"Baucau","EAST TIMOR",-8.5,126.4,522
5130,"Bauchi","NIGERIA",10.283,9.816,609
5147,"Bavispe","MEXICO",30.47,-108.94,902
5152,"Baxter","UNITED STATES",36.85,-83.333,355
5153,"Bay City Waterworks","UNITED STATES",28.983,-95.983,16
5154,"Bay D'espoir Gen Stn, Nf","CANADA",47.98,-55.8,23
5155,"Bay Minette 3 Nnw","UNITED STATES",30.916,-87.783,85
5156,"Bay Springs 2 Nnw","UNITED STATES",32,-89.3,152
5165,"Bayan Mod","CHINA",40.75,104.5,1329
5183,"Bayard","UNITED STATES",39.266,-79.366,724
5185,"Bayburt","TURKEY",40.26,40.25,1550
5187,"Bayfield 6 N","UNITED STATES",46.883,-90.816,250
5191,"Bayramic","TURKEY",39.78,26.55,70
5193,"Baytik Shan","CHINA",45.37,90.53,1651
5194,"Baytown","UNITED STATES",29.833,-95,10
5197,"Bayview Model Basin","UNITED STATES",47.983,-116.55,632
5203,"Beach","UNITED STATES",46.916,-104,849
5207,"Beaconsfield 1 N","UNITED STATES",40.816,-94.05,370
5211,"Bealanana Betainkankana","MADAGASCAR",-14.55,48.55,1125
5212,"Beale/Afb","UNITED STATES",39.13,-121.43,38
5216,"Bear Mountain Tower","UNITED STATES",34.133,-94.95,244
5217,"Beardmore, On","CANADA",49.62,-87.95,305
5219,"Beatrice","CANADA",45.1,-79.4,290
5220,"Beatrice","UNITED STATES",31.733,-87.2,54
5222,"Beatrice 1n","UNITED STATES",40.3,-96.75,396
5224,"Beatton River A, Bc","CANADA",57.38,-121.38,840
5228,"Beaudesert Composite","AUSTRALIA",-28,153,46
5229,"Beaufort 7sw","UNITED STATES",32.385,-80.77,6
5231,"Beaufort Wes Wk","SOUTH AFRICA",-32.29,22.66,893
5234,"Beaufort/Mcas","UNITED STATES",32.48,-80.72,10
5235,"Beaumont","HAITI",18.483,-73.95,650
5236,"Beaumont","UNITED STATES",33.933,-116.96,792
5239,"Beaumont Research Ctr","UNITED STATES",30.066,-94.283,8
5249,"Beaver Creek A, Yt","CANADA",62.42,-140.87,649
5250,"Beaver Creek R S","UNITED STATES",34.666,-111.716,1164
5251,"Beaver Dam","UNITED STATES",37.416,-86.866,134
5252,"Beaver Dam","UNITED STATES",43.45,-88.85,256
5254,"Beaver Falls","UNITED STATES",55.383,-131.466,11
5256,"Beaver Mines, Al","CANADA",49.47,-114.17,1286
5258,"Beaverhead Ranger Stn","UNITED STATES",33.416,-108.116,2033
5259,"Beaverlodge Cda, Al","CANADA",55.2,-119.4,745
5273,"Becanchen","MEXICO",19.83,-89.34,30
5278,"Bechar","ALGERIA",31.616,-2.233,773
5280,"Beckley V A Hospital","UNITED STATES",37.783,-81.183,710
5287,"Bedele","ETHIOPIA",8.45,36.383,2090
5290,"Bedford","UNITED STATES",37.35,-79.516,297
5294,"Bedford 3 Se","UNITED STATES",42.866,-110.916,1958
5296,"Bedford/Hanscom Fld Afb","UNITED STATES",42.47,-71.28,45
5302,"Beechwood 7 Wnw","UNITED STATES",46.183,-88.883,506
5303,"Beechworth Composite","AUSTRALIA",-36.32,146.67,330
5304,"Beechy, Sa","CANADA",50.77,-107.32,660
5305,"Beedeville","UNITED STATES",35.433,-91.1,67
5310,"Beerwah (Crohamhurst)","AUSTRALIA",-26.82,152.85,200
5314,"Beeville/Chase Naas","UNITED STATES",28.37,-97.67,60
5326,"Begi","ETHIOPIA",9.35,34.533,1722
5334,"Behara","MADAGASCAR",-24.94,46.383,55
5340,"Beihai","CHINA",21.48,109.1,16
5344,"Beijing","CHINA",39.933,116.466,54
5347,"Beira Manga","MOZAMBIQUE",-19.8,34.9,16
5348,"Beira Observatorio","MOZAMBIQUE",-19.833,34.85,7
5349,"Beirut","LEBANON",33.866,35.433,33
5355,"Beit Qad 'Jenin'","JORDAN",32.466,35.35,-190
5357,"Beitbridge","ZIMBABWE",-22.216,30,457
5375,"Bekily","MADAGASCAR",-24.216,45.316,400
5377,"Bekodoka","MADAGASCAR",-16.966,45.08,300
5389,"Bela Vista (Maputo)","MOZAMBIQUE",-26.333,32.683,15
5390,"Belair (Kalyra)","AUSTRALIA",-35,138.62,305
5394,"Belauri Shantip","NEPAL",28.666,80.333,159
5397,"Belcourt Keya","UNITED STATES",48.833,-99.75,597
5402,"Belem","BRAZIL",-10.92,-37.36,100
5404,"Belem","BRAZIL",-1.45,-48.466,24
5406,"Belem Do S.Francisco","BRAZIL",-8.75,-38.95,305
5423,"Belfast","UNITED STATES",44.4,-69,6
5430,"Belfort","FRANCE",47.633,6.866,423
5432,"Belgaum","INDIA",15.85,74.533,753
5438,"Belhaven","UNITED STATES",35.55,-76.633,2
5439,"Belington","UNITED STATES",39.033,-79.95,518
5460,"Belknap Springs 8 N","UNITED STATES",44.3,-122.033,656
5468,"Bella Coola, Bc","CANADA",52.37,-126.68,18
5471,"Bella Flor","GUATEMALA",14.566,-91.316,840
5480,"Bellaco","MEXICO",17.8,-95.2,39
5486,"Bellary","INDIA",15.15,76.85,449
5487,"Bellavista","COLOMBIA",5.28,-75.81,2000
5489,"Bellavista","ECUADOR",-0.7,-90.36,194
5507,"Belle Mina 2 N","UNITED STATES",34.7,-86.883,183
5508,"Belle Plaine","UNITED STATES",41.91,-92.27,256
5511,"Bellefontaine","UNITED STATES",40.35,-83.766,361
5512,"Belleplain St Forest","UNITED STATES",39.25,-74.866,9
5515,"Belleterre, Qu","CANADA",47.38,-78.7,322
5517,"Belleville","CANADA",44.2,-77.4,76
5518,"Belleville","UNITED STATES",39.833,-97.633,469
5519,"Belleville Siu Res Ctr","UNITED STATES",38.5,-89.85,137
5520,"Belleville, On","CANADA",44.15,-77.4,76
5521,"Belleville/Scott Afb","UNITED STATES",38.55,-89.85,135
5524,"Bellevue L And D 12","UNITED STATES",42.266,-90.416,184
5525,"Bellingen Post Office","AUSTRALIA",-30.45,152.9,15
5526,"Bellingham 2n","UNITED STATES",48.783,-122.483,43
5527,"Bellingham 3ssw","UNITED STATES",48.72,-122.52,5
5528,"Bellingham/Intl Ap","UNITED STATES",48.8,-122.53,45
5533,"Bellows Falls","UNITED STATES",43.133,-72.45,82
5537,"Belmar/Asc","UNITED STATES",40.18,-74.07,26
5539,"Belmont (Perth Airport Mo)","AUSTRALIA",-31.933,115.966,20
5551,"Beloha","MADAGASCAR",-25.166,45.04,100
5553,"Beloit","UNITED STATES",39.483,-98.1,446
5554,"Beloit","UNITED STATES",42.5,-89.033,238
5562,"Belterra","BRAZIL",-2.633,-54.95,176
5565,"Belton Dam","UNITED STATES",31.1,-97.483,202
5566,"Beltsville","UNITED STATES",39.033,-76.883,37
5567,"Beluga","UNITED STATES",61.183,-151.033,23
5571,"Beluwa (Girwari","NEPAL",27.666,84.016,150
5574,"Belvedere","SOUTH AFRICA",-23.74,30.08,975
5575,"Belvidere Bridge","UNITED STATES",40.835,-75.085,80
5579,"Belzoni","UNITED STATES",33.2,-90.483,34
